station,valid,tmpc,dwpc,p01m,snowdepth,hourly_melt
TEX,NA,12,0.00,0,M,14.069999999999999
TEX,NA,12,0.00,0,M,14.069999999999999
TEX,NA,11,1.00,0,M,12.059999999999999
TEX,NA,11,1.00,0,M,12.059999999999999
TEX,NA,11,0.00,0,M,12.059999999999999
TEX,NA,11,1.00,0,M,12.059999999999999
TEX,NA,11,0.00,0,M,12.059999999999999
TEX,NA,11,0.00,0,M,12.059999999999999
TEX,NA,11,0.00,0,M,12.059999999999999
TEX,NA,11,0.00,0,M,12.059999999999999
TEX,NA,11,0.00,0,M,12.059999999999999
TEX,NA,11,0.00,0,M,12.059999999999999
TEX,NA,11,0.00,0,M,12.059999999999999
TEX,NA,10,0.00,0,M,10.049999999999999
TEX,NA,10,1.00,0,M,10.049999999999999
TEX,NA,10,1.00,0,M,10.049999999999999
TEX,NA,10,2.00,0,M,10.049999999999999
TEX,NA,10,2.00,0,M,10.049999999999999
TEX,NA,10,3.00,0,M,10.049999999999999
TEX,NA,11,3.00,0,M,12.059999999999999
TEX,NA,12,2.00,0,M,14.069999999999999
TEX,NA,12,1.00,0,M,14.069999999999999
TEX,NA,13,2.00,0,M,16.08
TEX,NA,13,2.00,0,M,16.08
TEX,NA,15,3.00,0,M,20.099999999999998
TEX,NA,16,3.00,0,M,22.11
TEX,NA,17,2.00,0,M,24.119999999999997
TEX,NA,17,2.00,0,M,24.119999999999997
TEX,NA,18,1.00,0,M,26.129999999999995
TEX,NA,18,1.00,0,M,26.129999999999995
TEX,NA,19,1.00,0,M,28.139999999999997
TEX,NA,19,1.00,0,M,28.139999999999997
TEX,NA,20,1.00,0,M,30.15
TEX,NA,20,1.00,0,M,30.15
TEX,NA,19,0.00,0,M,28.139999999999997
TEX,NA,19,0.00,0,M,28.139999999999997
TEX,NA,20,1.00,0,M,30.15
TEX,NA,21,0.00,0,M,32.16
TEX,NA,19,1.00,0,M,28.139999999999997
TEX,NA,21,0.00,0,M,32.16
TEX,NA,20,0.00,0,M,30.15
TEX,NA,22,-1.00,0,M,34.169999999999995
TEX,NA,21,-1.00,0,M,32.16
TEX,NA,21,-2.00,0,M,32.16
TEX,NA,21,-1.00,0,M,32.16
TEX,NA,22,-1.00,0,M,34.169999999999995
TEX,NA,22,-3.00,0,M,34.169999999999995
TEX,NA,22,-4.00,0,M,34.169999999999995
TEX,NA,22,-2.00,0,M,34.169999999999995
TEX,NA,22,-3.00,0,M,34.169999999999995
TEX,NA,21,-5.00,0,M,32.16
TEX,NA,21,-7.00,0,M,32.16
TEX,NA,21,-8.00,0,M,32.16
TEX,NA,21,-7.00,0,M,32.16
TEX,NA,21,-7.00,0,M,32.16
TEX,NA,20,-3.00,0,M,30.15
TEX,NA,20,-7.00,0,M,30.15
TEX,NA,18,-5.00,0,M,26.129999999999995
TEX,NA,18,-3.00,0,M,26.129999999999995
TEX,NA,17,-3.00,0,M,24.119999999999997
TEX,NA,17,-4.00,0,M,24.119999999999997
TEX,NA,16,-2.00,0,M,22.11
TEX,NA,15,-1.00,0,M,20.099999999999998
TEX,NA,15,-1.00,0,M,20.099999999999998
TEX,NA,15,-1.00,0,M,20.099999999999998
TEX,NA,14,-1.00,0,M,18.089999999999996
TEX,NA,13,-1.00,0,M,16.08
TEX,NA,13,-1.00,0,M,16.08
TEX,NA,13,-1.00,0,M,16.08
TEX,NA,12,-1.00,0,M,14.069999999999999
TEX,NA,12,-1.00,0,M,14.069999999999999
TEX,NA,12,0.00,0,M,14.069999999999999
TEX,NA,12,0.00,0,M,14.069999999999999
TEX,NA,12,0.00,0,M,14.069999999999999
TEX,NA,12,-1.00,0,M,14.069999999999999
TEX,NA,12,0.00,0,M,14.069999999999999
TEX,NA,11,0.00,0,M,12.059999999999999
TEX,NA,11,0.00,0,M,12.059999999999999
TEX,NA,11,0.00,0,M,12.059999999999999
TEX,NA,11,0.00,0,M,12.059999999999999
TEX,NA,11,0.00,0,M,12.059999999999999
TEX,NA,11,0.00,0,M,12.059999999999999
TEX,NA,11,0.00,0,M,12.059999999999999
TEX,NA,11,0.00,0,M,12.059999999999999
TEX,NA,11,0.00,0,M,12.059999999999999
TEX,NA,11,0.00,0,M,12.059999999999999
TEX,NA,11,0.00,0,M,12.059999999999999
TEX,NA,12,0.00,0,M,14.069999999999999
TEX,NA,13,0.00,0,M,16.08
TEX,NA,12,0.00,0,M,14.069999999999999
TEX,NA,12,1.00,0,M,14.069999999999999
TEX,NA,13,2.00,0,M,16.08
TEX,NA,13,1.00,0,M,16.08
TEX,NA,13,0.00,0,M,16.08
TEX,NA,15,1.00,0,M,20.099999999999998
TEX,NA,15,3.00,0,M,20.099999999999998
TEX,NA,16,3.00,0,M,22.11
TEX,NA,17,1.00,0,M,24.119999999999997
TEX,NA,17,1.00,0,M,24.119999999999997
TEX,NA,18,0.00,0,M,26.129999999999995
TEX,NA,20,-1.00,0,M,30.15
TEX,NA,20,-1.00,0,M,30.15
TEX,NA,20,-1.00,0,M,30.15
TEX,NA,20,-2.00,0,M,30.15
TEX,NA,21,-2.00,0,M,32.16
TEX,NA,22,-2.00,0,M,34.169999999999995
TEX,NA,21,-2.00,0,M,32.16
TEX,NA,22,-3.00,0,M,34.169999999999995
TEX,NA,22,-3.00,0,M,34.169999999999995
TEX,NA,22,-2.00,0,M,34.169999999999995
TEX,NA,23,-3.00,0,M,36.17999999999999
TEX,NA,23,-5.00,0,M,36.17999999999999
TEX,NA,23,-2.00,0,M,36.17999999999999
TEX,NA,24,-1.00,0,M,38.19
TEX,NA,23,-2.00,0,M,36.17999999999999
TEX,NA,23,-5.00,0,M,36.17999999999999
TEX,NA,23,-4.00,0,M,36.17999999999999
TEX,NA,24,-5.00,0,M,38.19
TEX,NA,24,-9.00,0,M,38.19
TEX,NA,24,-13.00,0,M,38.19
TEX,NA,23,-17.00,0,M,36.17999999999999
TEX,NA,23,-12.00,0,M,36.17999999999999
TEX,NA,23,-11.00,0,M,36.17999999999999
TEX,NA,23,-11.00,0,M,36.17999999999999
TEX,NA,23,-15.00,0,M,36.17999999999999
TEX,NA,22,-12.00,0,M,34.169999999999995
TEX,NA,22,-12.00,0,M,34.169999999999995
TEX,NA,21,-13.00,0,M,32.16
TEX,NA,21,-14.00,0,M,32.16
TEX,NA,20,-15.00,0,M,30.15
TEX,NA,20,-15.00,0,M,30.15
TEX,NA,20,-15.00,0,M,30.15
TEX,NA,18,-8.00,0,M,26.129999999999995
TEX,NA,17,-7.00,0,M,24.119999999999997
TEX,NA,16,-6.00,0,M,22.11
TEX,NA,16,-6.00,0,M,22.11
TEX,NA,15,-7.00,0,M,20.099999999999998
TEX,NA,16,-7.00,0,M,22.11
TEX,NA,15,-7.00,0,M,20.099999999999998
TEX,NA,15,-6.00,0,M,20.099999999999998
TEX,NA,14,-5.00,0,M,18.089999999999996
TEX,NA,14,-5.00,0,M,18.089999999999996
TEX,NA,13,-6.00,0,M,16.08
TEX,NA,13,-5.00,0,M,16.08
TEX,NA,14,-5.00,0,M,18.089999999999996
TEX,NA,13,-4.00,0,M,16.08
TEX,NA,15,-3.00,0,M,20.099999999999998
TEX,NA,13,-3.00,0,M,16.08
TEX,NA,14,-4.00,0,M,18.089999999999996
TEX,NA,14,-3.00,0,M,18.089999999999996
TEX,NA,15,-3.00,0,M,20.099999999999998
TEX,NA,15,-2.00,0,M,20.099999999999998
TEX,NA,15,-2.00,0,M,20.099999999999998
TEX,NA,15,-2.00,0,M,20.099999999999998
TEX,NA,14,-1.00,0,M,18.089999999999996
TEX,NA,15,0.00,0,M,20.099999999999998
TEX,NA,13,0.00,0,M,16.08
TEX,NA,13,0.00,0,M,16.08
TEX,NA,13,0.00,0,M,16.08
TEX,NA,13,0.00,0,M,16.08
TEX,NA,13,0.00,0,M,16.08
TEX,NA,13,0.00,0,M,16.08
TEX,NA,14,1.00,0,M,18.089999999999996
TEX,NA,13,1.00,0,M,16.08
TEX,NA,14,1.00,0,M,18.089999999999996
TEX,NA,15,2.00,0,M,20.099999999999998
TEX,NA,16,2.00,0,M,22.11
TEX,NA,17,1.00,0,M,24.119999999999997
TEX,NA,18,0.00,0,M,26.129999999999995
TEX,NA,18,0.00,0,M,26.129999999999995
TEX,NA,20,1.00,0,M,30.15
TEX,NA,21,1.00,0,M,32.16
TEX,NA,21,0.00,0,M,32.16
TEX,NA,22,-5.00,0,M,34.169999999999995
TEX,NA,23,-4.00,0,M,36.17999999999999
TEX,NA,24,-5.00,0,M,38.19
TEX,NA,25,-5.00,0,M,40.199999999999996
TEX,NA,25,-5.00,0,M,40.199999999999996
TEX,NA,25,-4.00,0,M,40.199999999999996
TEX,NA,24,-5.00,0,M,38.19
TEX,NA,25,-5.00,0,M,40.199999999999996
TEX,NA,26,-5.00,0,M,42.209999999999994
TEX,NA,25,-7.00,0,M,40.199999999999996
TEX,NA,25,-7.00,0,M,40.199999999999996
TEX,NA,25,-1.00,0,M,40.199999999999996
TEX,NA,25,-3.00,0,M,40.199999999999996
TEX,NA,26,-3.00,0,M,42.209999999999994
TEX,NA,26,-2.00,0,M,42.209999999999994
TEX,NA,26,-4.00,0,M,42.209999999999994
TEX,NA,25,-6.00,0,M,40.199999999999996
TEX,NA,26,-7.00,0,M,42.209999999999994
TEX,NA,26,-4.00,0,M,42.209999999999994
TEX,NA,25,-8.00,0,M,40.199999999999996
TEX,NA,26,-8.00,0,M,42.209999999999994
TEX,NA,25,-8.00,0,M,40.199999999999996
TEX,NA,25,-7.00,0,M,40.199999999999996
TEX,NA,25,-5.00,0,M,40.199999999999996
TEX,NA,25,-5.00,0,M,40.199999999999996
TEX,NA,23,-3.00,0,M,36.17999999999999
TEX,NA,23,-2.00,0,M,36.17999999999999
TEX,NA,22,-2.00,0,M,34.169999999999995
TEX,NA,22,-1.00,0,M,34.169999999999995
TEX,NA,22,-2.00,0,M,34.169999999999995
TEX,NA,21,0.00,0,M,32.16
TEX,NA,21,0.00,0,M,32.16
TEX,NA,21,1.00,0,M,32.16
TEX,NA,20,2.00,0,M,30.15
TEX,NA,20,2.00,0,M,30.15
TEX,NA,20,2.00,0,M,30.15
TEX,NA,20,2.00,0,M,30.15
TEX,NA,20,2.00,0,M,30.15
TEX,NA,19,2.00,0,M,28.139999999999997
TEX,NA,18,2.00,0,M,26.129999999999995
TEX,NA,17,3.00,0,M,24.119999999999997
TEX,NA,17,2.00,0,M,24.119999999999997
TEX,NA,18,3.00,0,M,26.129999999999995
TEX,NA,17,2.00,0,M,24.119999999999997
TEX,NA,17,2.00,0,M,24.119999999999997
TEX,NA,17,2.00,0,M,24.119999999999997
TEX,NA,16,2.00,0,M,22.11
TEX,NA,16,2.00,0,M,22.11
TEX,NA,16,2.00,0,M,22.11
TEX,NA,16,2.00,0,M,22.11
TEX,NA,16,2.00,0,M,22.11
TEX,NA,16,2.00,0,M,22.11
TEX,NA,16,2.00,0,M,22.11
TEX,NA,15,2.00,0,M,20.099999999999998
TEX,NA,15,1.00,0,M,20.099999999999998
TEX,NA,15,1.00,0,M,20.099999999999998
TEX,NA,15,1.00,0,M,20.099999999999998
TEX,NA,15,1.00,0,M,20.099999999999998
TEX,NA,15,2.00,0,M,20.099999999999998
TEX,NA,15,1.00,0,M,20.099999999999998
TEX,NA,15,1.00,0,M,20.099999999999998
TEX,NA,15,2.00,0,M,20.099999999999998
TEX,NA,16,2.00,0,M,22.11
TEX,NA,16,2.00,0,M,22.11
TEX,NA,17,1.00,0,M,24.119999999999997
TEX,NA,17,3.00,0,M,24.119999999999997
TEX,NA,18,3.00,0,M,26.129999999999995
TEX,NA,19,2.00,0,M,28.139999999999997
TEX,NA,21,2.00,0,M,32.16
TEX,NA,22,4.00,0,M,34.169999999999995
TEX,NA,22,1.00,0,M,34.169999999999995
TEX,NA,23,-1.00,0,M,36.17999999999999
TEX,NA,23,-2.00,0,M,36.17999999999999
TEX,NA,24,-1.00,0,M,38.19
TEX,NA,25,-2.00,0,M,40.199999999999996
TEX,NA,25,-7.00,0,M,40.199999999999996
TEX,NA,26,-8.00,0,M,42.209999999999994
TEX,NA,26,-3.00,0,M,42.209999999999994
TEX,NA,26,-6.00,0,M,42.209999999999994
TEX,NA,26,-5.00,0,M,42.209999999999994
TEX,NA,26,-3.00,0,M,42.209999999999994
TEX,NA,26,-4.00,0,M,42.209999999999994
TEX,NA,24,0.00,0,M,38.19
TEX,NA,23,0.00,0,M,36.17999999999999
TEX,NA,23,0.00,0,M,36.17999999999999
TEX,NA,23,0.00,0,M,36.17999999999999
TEX,NA,24,1.00,0,M,38.19
TEX,NA,25,0.00,0,M,40.199999999999996
TEX,NA,25,0.00,0,M,40.199999999999996
TEX,NA,26,-2.00,0,M,42.209999999999994
TEX,NA,25,-3.00,0,M,40.199999999999996
TEX,NA,25,-3.00,0,M,40.199999999999996
TEX,NA,26,-3.00,0,M,42.209999999999994
TEX,NA,25,-3.00,0,M,40.199999999999996
TEX,NA,23,0.00,0,M,36.17999999999999
TEX,NA,21,2.00,0,M,32.16
TEX,NA,20,3.00,0,M,30.15
TEX,NA,20,2.00,0,M,30.15
TEX,NA,20,3.00,0,M,30.15
TEX,NA,20,2.00,0,M,30.15
TEX,NA,19,3.00,0,M,28.139999999999997
TEX,NA,19,3.00,0,M,28.139999999999997
TEX,NA,18,3.00,0,M,26.129999999999995
TEX,NA,18,4.00,0,M,26.129999999999995
TEX,NA,18,3.00,0,M,26.129999999999995
TEX,NA,18,3.00,0,M,26.129999999999995
TEX,NA,18,3.00,0,M,26.129999999999995
TEX,NA,17,5.00,0,M,24.119999999999997
TEX,NA,18,4.00,0,M,26.129999999999995
TEX,NA,18,3.00,0,M,26.129999999999995
TEX,NA,18,4.00,0,M,26.129999999999995
TEX,NA,17,5.00,0,M,24.119999999999997
TEX,NA,17,4.00,0,M,24.119999999999997
TEX,NA,17,5.00,0,M,24.119999999999997
TEX,NA,17,5.00,0,M,24.119999999999997
TEX,NA,16,4.00,0,M,22.11
TEX,NA,16,4.00,0,M,22.11
TEX,NA,16,6.00,0,M,22.11
TEX,NA,15,7.00,0,M,20.099999999999998
TEX,NA,16,6.00,0,M,22.11
TEX,NA,15,6.00,0,M,20.099999999999998
TEX,NA,15,6.00,0,M,20.099999999999998
TEX,NA,15,6.00,0,M,20.099999999999998
TEX,NA,16,6.00,0,M,22.11
TEX,NA,15,6.00,0,M,20.099999999999998
TEX,NA,15,6.00,0,M,20.099999999999998
TEX,NA,14,6.00,0,M,18.089999999999996
TEX,NA,13,6.00,0,M,16.08
TEX,NA,14,6.00,0,M,18.089999999999996
TEX,NA,14,6.00,0,M,18.089999999999996
TEX,NA,14,6.00,0,M,18.089999999999996
TEX,NA,14,5.00,0,M,18.089999999999996
TEX,NA,13,5.00,0,M,16.08
TEX,NA,13,6.00,0,M,16.08
TEX,NA,14,6.00,0,M,18.089999999999996
TEX,NA,15,6.00,0,M,20.099999999999998
TEX,NA,15,7.00,0,M,20.099999999999998
TEX,NA,15,7.00,0,M,20.099999999999998
TEX,NA,15,7.00,0,M,20.099999999999998
TEX,NA,15,7.00,0,M,20.099999999999998
TEX,NA,15,7.00,0,M,20.099999999999998
TEX,NA,15,8.00,0.25,M,20.099999999999998
TEX,NA,13,10.00,0.76,M,16.08
TEX,NA,13,10.00,1.02,M,16.08
TEX,NA,14,10.00,1.02,M,18.089999999999996
TEX,NA,15,8.00,0,M,20.099999999999998
TEX,NA,16,11.00,0,M,22.11
TEX,NA,20,9.00,0,M,30.15
TEX,NA,20,4.00,0,M,30.15
TEX,NA,21,3.00,0,M,32.16
TEX,NA,22,2.00,0,M,34.169999999999995
TEX,NA,22,1.00,0,M,34.169999999999995
TEX,NA,23,1.00,0,M,36.17999999999999
TEX,NA,23,1.00,0,M,36.17999999999999
TEX,NA,24,1.00,0,M,38.19
TEX,NA,23,0.00,0,M,36.17999999999999
TEX,NA,25,-1.00,0,M,40.199999999999996
TEX,NA,24,-2.00,0,M,38.19
TEX,NA,25,-2.00,0,M,40.199999999999996
TEX,NA,25,-3.00,0,M,40.199999999999996
TEX,NA,23,-2.00,0,M,36.17999999999999
TEX,NA,23,-2.00,0,M,36.17999999999999
TEX,NA,23,-2.00,0,M,36.17999999999999
TEX,NA,23,-2.00,0,M,36.17999999999999
TEX,NA,23,-1.00,0,M,36.17999999999999
TEX,NA,22,-1.00,0,M,34.169999999999995
TEX,NA,23,0.00,0,M,36.17999999999999
TEX,NA,22,0.00,0,M,34.169999999999995
TEX,NA,22,0.00,0,M,34.169999999999995
TEX,NA,21,0.00,0,M,32.16
TEX,NA,21,0.00,0,M,32.16
TEX,NA,20,0.00,0,M,30.15
TEX,NA,20,1.00,0,M,30.15
TEX,NA,18,3.00,0,M,26.129999999999995
TEX,NA,18,3.00,0,M,26.129999999999995
TEX,NA,18,4.00,0,M,26.129999999999995
TEX,NA,17,4.00,0,M,24.119999999999997
TEX,NA,17,4.00,0,M,24.119999999999997
TEX,NA,17,3.00,0,M,24.119999999999997
TEX,NA,17,3.00,0,M,24.119999999999997
TEX,NA,16,2.00,0,M,22.11
TEX,NA,16,3.00,0,M,22.11
TEX,NA,15,3.00,0,M,20.099999999999998
TEX,NA,15,3.00,0,M,20.099999999999998
TEX,NA,15,3.00,0,M,20.099999999999998
TEX,NA,15,3.00,0,M,20.099999999999998
TEX,NA,15,3.00,0,M,20.099999999999998
TEX,NA,15,3.00,0,M,20.099999999999998
TEX,NA,15,3.00,0,M,20.099999999999998
TEX,NA,15,3.00,0,M,20.099999999999998
TEX,NA,14,3.00,0,M,18.089999999999996
TEX,NA,15,3.00,0,M,20.099999999999998
TEX,NA,15,3.00,0,M,20.099999999999998
TEX,NA,14,5.00,0,M,18.089999999999996
TEX,NA,13,6.00,0,M,16.08
TEX,NA,13,6.00,0,M,16.08
TEX,NA,15,6.00,0,M,20.099999999999998
TEX,NA,16,5.00,0,M,22.11
TEX,NA,16,5.00,0,M,22.11
TEX,NA,15,5.00,0,M,20.099999999999998
TEX,NA,15,5.00,0,M,20.099999999999998
TEX,NA,15,4.00,0,M,20.099999999999998
TEX,NA,15,4.00,0,M,20.099999999999998
TEX,NA,16,5.00,0,M,22.11
TEX,NA,14,6.00,0.25,M,18.089999999999996
TEX,NA,13,7.00,0.25,M,16.08
TEX,NA,14,8.00,0,M,18.089999999999996
TEX,NA,15,7.00,0,M,20.099999999999998
TEX,NA,15,9.00,0,M,20.099999999999998
TEX,NA,15,8.00,0,M,20.099999999999998
TEX,NA,17,8.00,0,M,24.119999999999997
TEX,NA,18,7.00,0,M,26.129999999999995
TEX,NA,20,7.00,0,M,30.15
TEX,NA,20,2.00,0,M,30.15
TEX,NA,21,3.00,0,M,32.16
TEX,NA,21,2.00,0,M,32.16
TEX,NA,22,2.00,0,M,34.169999999999995
TEX,NA,21,1.00,0,M,32.16
TEX,NA,22,0.00,0,M,34.169999999999995
TEX,NA,23,1.00,0,M,36.17999999999999
TEX,NA,22,1.00,0,M,34.169999999999995
TEX,NA,23,1.00,0,M,36.17999999999999
TEX,NA,23,0.00,0,M,36.17999999999999
TEX,NA,24,0.00,0,M,38.19
TEX,NA,23,0.00,0,M,36.17999999999999
TEX,NA,23,0.00,0,M,36.17999999999999
TEX,NA,23,0.00,0,M,36.17999999999999
TEX,NA,23,-1.00,0,M,36.17999999999999
TEX,NA,25,-1.00,0,M,40.199999999999996
TEX,NA,25,-2.00,0,M,40.199999999999996
TEX,NA,25,-6.00,0,M,40.199999999999996
TEX,NA,25,-2.00,0,M,40.199999999999996
TEX,NA,25,-2.00,0,M,40.199999999999996
TEX,NA,25,-2.00,0,M,40.199999999999996
TEX,NA,24,-1.00,0,M,38.19
TEX,NA,24,-1.00,0,M,38.19
TEX,NA,23,0.00,0,M,36.17999999999999
TEX,NA,23,0.00,0,M,36.17999999999999
TEX,NA,23,0.00,0,M,36.17999999999999
TEX,NA,23,-1.00,0,M,36.17999999999999
TEX,NA,23,-1.00,0,M,36.17999999999999
TEX,NA,23,0.00,0,M,36.17999999999999
TEX,NA,22,0.00,0,M,34.169999999999995
TEX,NA,22,-1.00,0,M,34.169999999999995
TEX,NA,22,-1.00,0,M,34.169999999999995
TEX,NA,22,-1.00,0,M,34.169999999999995
TEX,NA,21,-2.00,0,M,32.16
TEX,NA,20,-1.00,0,M,30.15
TEX,NA,20,-1.00,0,M,30.15
TEX,NA,18,0.00,0,M,26.129999999999995
TEX,NA,18,0.00,0,M,26.129999999999995
TEX,NA,17,0.00,0,M,24.119999999999997
TEX,NA,17,0.00,0,M,24.119999999999997
TEX,NA,17,0.00,0,M,24.119999999999997
TEX,NA,17,0.00,0,M,24.119999999999997
TEX,NA,16,0.00,0,M,22.11
TEX,NA,17,-1.00,0,M,24.119999999999997
TEX,NA,16,-1.00,0,M,22.11
TEX,NA,16,-1.00,0,M,22.11
TEX,NA,17,-2.00,0,M,24.119999999999997
TEX,NA,16,-2.00,0,M,22.11
TEX,NA,15,-1.00,0,M,20.099999999999998
TEX,NA,15,0.00,0,M,20.099999999999998
TEX,NA,13,0.00,0,M,16.08
TEX,NA,13,0.00,0,M,16.08
TEX,NA,13,0.00,0,M,16.08
TEX,NA,13,-1.00,0,M,16.08
TEX,NA,12,-1.00,0,M,14.069999999999999
TEX,NA,12,-1.00,0,M,14.069999999999999
TEX,NA,12,-1.00,0,M,14.069999999999999
TEX,NA,12,-3.00,0,M,14.069999999999999
TEX,NA,12,-2.00,0,M,14.069999999999999
TEX,NA,11,-2.00,0,M,12.059999999999999
TEX,NA,11,-3.00,0,M,12.059999999999999
TEX,NA,11,-4.00,0,M,12.059999999999999
TEX,NA,12,-5.00,0,M,14.069999999999999
TEX,NA,12,-4.00,0,M,14.069999999999999
TEX,NA,13,-5.00,0,M,16.08
TEX,NA,13,-5.00,0,M,16.08
TEX,NA,15,-3.00,0,M,20.099999999999998
TEX,NA,16,-5.00,0,M,22.11
TEX,NA,17,-3.00,0,M,24.119999999999997
TEX,NA,19,-10.00,0,M,28.139999999999997
TEX,NA,20,-12.00,0,M,30.15
TEX,NA,20,-12.00,0,M,30.15
TEX,NA,20,-12.00,0,M,30.15
TEX,NA,21,-11.00,0,M,32.16
TEX,NA,21,-11.00,0,M,32.16
TEX,NA,21,-11.00,0,M,32.16
TEX,NA,22,-11.00,0,M,34.169999999999995
TEX,NA,22,-11.00,0,M,34.169999999999995
TEX,NA,22,-12.00,0,M,34.169999999999995
TEX,NA,22,-11.00,0,M,34.169999999999995
TEX,NA,23,-13.00,0,M,36.17999999999999
TEX,NA,23,-13.00,0,M,36.17999999999999
TEX,NA,23,-13.00,0,M,36.17999999999999
TEX,NA,23,-12.00,0,M,36.17999999999999
TEX,NA,23,-11.00,0,M,36.17999999999999
TEX,NA,23,-12.00,0,M,36.17999999999999
TEX,NA,23,-11.00,0,M,36.17999999999999
TEX,NA,23,-11.00,0,M,36.17999999999999
TEX,NA,24,-10.00,0,M,38.19
TEX,NA,24,-11.00,0,M,38.19
TEX,NA,23,-9.00,0,M,36.17999999999999
TEX,NA,23,-8.00,0,M,36.17999999999999
TEX,NA,23,-10.00,0,M,36.17999999999999
TEX,NA,23,-8.00,0,M,36.17999999999999
TEX,NA,23,-8.00,0,M,36.17999999999999
TEX,NA,23,-12.00,0,M,36.17999999999999
TEX,NA,23,-14.00,0,M,36.17999999999999
TEX,NA,23,-13.00,0,M,36.17999999999999
TEX,NA,23,-14.00,0,M,36.17999999999999
TEX,NA,22,-15.00,0,M,34.169999999999995
TEX,NA,22,-13.00,0,M,34.169999999999995
TEX,NA,22,-13.00,0,M,34.169999999999995
TEX,NA,21,-13.00,0,M,32.16
TEX,NA,20,-12.00,0,M,30.15
TEX,NA,20,-12.00,0,M,30.15
TEX,NA,18,-8.00,0,M,26.129999999999995
TEX,NA,18,-8.00,0,M,26.129999999999995
TEX,NA,17,-8.00,0,M,24.119999999999997
TEX,NA,16,-7.00,0,M,22.11
TEX,NA,17,-6.00,0,M,24.119999999999997
TEX,NA,16,-6.00,0,M,22.11
TEX,NA,15,-5.00,0,M,20.099999999999998
TEX,NA,15,-5.00,0,M,20.099999999999998
TEX,NA,15,-5.00,0,M,20.099999999999998
TEX,NA,14,-5.00,0,M,18.089999999999996
TEX,NA,15,-5.00,0,M,20.099999999999998
TEX,NA,14,-5.00,0,M,18.089999999999996
TEX,NA,14,-5.00,0,M,18.089999999999996
TEX,NA,13,-4.00,0,M,16.08
TEX,NA,13,-4.00,0,M,16.08
TEX,NA,13,-4.00,0,M,16.08
TEX,NA,13,-3.00,0,M,16.08
TEX,NA,13,-4.00,0,M,16.08
TEX,NA,12,-3.00,0,M,14.069999999999999
TEX,NA,13,-3.00,0,M,16.08
TEX,NA,13,-3.00,0,M,16.08
TEX,NA,12,-3.00,0,M,14.069999999999999
TEX,NA,12,-3.00,0,M,14.069999999999999
TEX,NA,12,-3.00,0,M,14.069999999999999
TEX,NA,12,-3.00,0,M,14.069999999999999
TEX,NA,12,-3.00,0,M,14.069999999999999
TEX,NA,12,-3.00,0,M,14.069999999999999
TEX,NA,12,-3.00,0,M,14.069999999999999
TEX,NA,12,-3.00,0,M,14.069999999999999
TEX,NA,12,-3.00,0,M,14.069999999999999
TEX,NA,13,-3.00,0,M,16.08
TEX,NA,14,-3.00,0,M,18.089999999999996
TEX,NA,14,-4.00,0,M,18.089999999999996
TEX,NA,15,-3.00,0,M,20.099999999999998
TEX,NA,17,-3.00,0,M,24.119999999999997
TEX,NA,18,-4.00,0,M,26.129999999999995
TEX,NA,19,-3.00,0,M,28.139999999999997
TEX,NA,20,-7.00,0,M,30.15
TEX,NA,21,-21.00,0,M,32.16
TEX,NA,22,-16.00,0,M,34.169999999999995
TEX,NA,22,-15.00,0,M,34.169999999999995
TEX,NA,22,-15.00,0,M,34.169999999999995
TEX,NA,23,-15.00,0,M,36.17999999999999
TEX,NA,22,-14.00,0,M,34.169999999999995
TEX,NA,22,-12.00,0,M,34.169999999999995
TEX,NA,22,-8.00,0,M,34.169999999999995
TEX,NA,22,-8.00,0,M,34.169999999999995
TEX,NA,22,-7.00,0,M,34.169999999999995
TEX,NA,22,-6.00,0,M,34.169999999999995
TEX,NA,22,-5.00,0,M,34.169999999999995
TEX,NA,21,-5.00,0,M,32.16
TEX,NA,23,-8.00,0,M,36.17999999999999
TEX,NA,23,-10.00,0,M,36.17999999999999
TEX,NA,25,-10.00,0,M,40.199999999999996
TEX,NA,23,-10.00,0,M,36.17999999999999
TEX,NA,24,-11.00,0,M,38.19
TEX,NA,24,-12.00,0,M,38.19
TEX,NA,24,-12.00,0,M,38.19
TEX,NA,25,-13.00,0,M,40.199999999999996
TEX,NA,25,-12.00,0,M,40.199999999999996
TEX,NA,25,-12.00,0,M,40.199999999999996
TEX,NA,25,-13.00,0,M,40.199999999999996
TEX,NA,23,-12.00,0,M,36.17999999999999
TEX,NA,24,-12.00,0,M,38.19
TEX,NA,23,-13.00,0,M,36.17999999999999
TEX,NA,23,-13.00,0,M,36.17999999999999
TEX,NA,23,-13.00,0,M,36.17999999999999
TEX,NA,22,-13.00,0,M,34.169999999999995
TEX,NA,22,-14.00,0,M,34.169999999999995
TEX,NA,21,-13.00,0,M,32.16
TEX,NA,20,-11.00,0,M,30.15
TEX,NA,19,-11.00,0,M,28.139999999999997
TEX,NA,18,-10.00,0,M,26.129999999999995
TEX,NA,18,-9.00,0,M,26.129999999999995
TEX,NA,17,-8.00,0,M,24.119999999999997
TEX,NA,16,-7.00,0,M,22.11
TEX,NA,15,-6.00,0,M,20.099999999999998
TEX,NA,15,-6.00,0,M,20.099999999999998
TEX,NA,15,-6.00,0,M,20.099999999999998
TEX,NA,15,-6.00,0,M,20.099999999999998
TEX,NA,15,-6.00,0,M,20.099999999999998
TEX,NA,14,-6.00,0,M,18.089999999999996
